Brunswick,"['chocolate_cake', 74]","['strawberry_shortcake', 6]","['samosa', 7]","['ice_cream', 43]","['ceviche', 3]","['hamburger', 33]","['panna_cotta', 7]","['pizza', 18]","['greek_salad', 3]","['cup_cakes', 34]","['frozen_yogurt', 11]","['pad_thai', 6]","['cheese_plate', 20]","['cheesecake', 24]","['guacamole', 23]","['hot_dog', 34]","['beet_salad', 14]","['apple_pie', 18]","['beef_carpaccio', 4]","['donuts', 25]","['filet_mignon', 3]","['club_sandwich', 4]","['caprese_salad', 4]","['churros', 10]","['french_toast', 6]","['cannoli', 7]","['takoyaki', 13]","['falafel', 15]","['eggs_benedict', 6]","['spring_rolls', 4]","['oysters', 3]","['peking_duck', 8]","['tiramisu', 18]","['beef_tartare', 8]","['sushi', 5]","['scallops', 3]","['beignets', 13]","['chicken_wings', 3]","['foie_gras', 15]","['prime_rib', 3]","['crab_cakes', 5]","['mussels', 18]","['chicken_curry', 6]","['dumplings', 4]","['miso_soup', 27]","['chocolate_mousse', 27]","['croque_madame', 5]","['creme_brulee', 7]","['garlic_bread', 2]","['macarons', 27]","['bruschetta', 4]","['pulled_pork_sandwich', 8]","['french_fries', 4]","['escargots', 2]","['grilled_salmon', 12]","['hummus', 9]","['tacos', 5]","['chicken_quesadilla', 2]","['lobster_bisque', 7]","['shrimp_and_grits', 6]","['fried_rice', 3]","['pancakes', 10]","['lasagna', 28]","['clam_chowder', 7]","['gnocchi', 2]","['baklava', 9]","['onion_rings', 7]","['steak', 3]","['bibimbap', 5]","['sashimi', 5]","['gyoza', 3]","['waffles', 11]","['seaweed_salad', 2]","['omelette', 7]","['huevos_rancheros', 4]","['pork_chop', 8]","['grilled_cheese_sandwich', 4]","['edamame', 3]","['paella', 4]","['risotto', 5]","['baby_back_ribs', 6]","['bread_pudding', 2]","['nachos', 8]","['french_onion_soup', 4]","['tuna_tartare', 10]","['red_velvet_cake', 2]","['deviled_eggs', 1]","['fish_and_chips', 4]","['breakfast_burrito', 2]","['fried_calamari', 4]","['carrot_cake', 4]","['pho', 3]","['ramen', 3]","['caesar_salad', 1]","['poutine', 2]","['spaghetti_bolognese', 2]","['ravioli', 5]","['lobster_roll_sandwich', 3]"
Moonee Ponds,"['cup_cakes', 14]","['baby_back_ribs', 2]","['hot_dog', 5]","['hamburger', 17]","['ice_cream', 14]","['french_toast', 5]","['chicken_curry', 3]","['creme_brulee', 2]","['miso_soup', 10]","['clam_chowder', 5]","['macarons', 5]","['filet_mignon', 2]","['beignets', 8]","['foie_gras', 7]","['bibimbap', 5]","['ceviche', 1]","['carrot_cake', 1]","['samosa', 2]","['cheese_plate', 7]","['seaweed_salad', 5]","['paella', 2]","['pad_thai', 2]","['tiramisu', 6]","['chocolate_cake', 10]","['donuts', 5]","['omelette', 4]","['beef_carpaccio', 3]","['dumplings', 3]","['ramen', 8]","['peking_duck', 2]","['mussels', 5]","['greek_salad', 3]","['beet_salad', 9]","['pizza', 3]","['apple_pie', 5]","['shrimp_and_grits', 2]","['guacamole', 1]","['oysters', 2]","['pulled_pork_sandwich', 3]","['bread_pudding', 2]","['huevos_rancheros', 4]","['crab_cakes', 1]","['chicken_quesadilla', 1]","['breakfast_burrito', 1]","['lobster_bisque', 3]","['chocolate_mousse', 9]","['caesar_salad', 1]","['steak', 1]","['waffles', 1]","['frozen_yogurt', 2]","['ravioli', 1]","['bruschetta', 1]","['spring_rolls', 2]","['sashimi', 3]","['tacos', 5]","['takoyaki', 1]","['red_velvet_cake', 2]","['beef_tartare', 2]","['eggs_benedict', 4]","['strawberry_shortcake', 2]","['hummus', 2]","['onion_rings', 3]","['pancakes', 2]","['croque_madame', 3]","['lasagna', 6]","['nachos', 2]","['cannoli', 1]","['panna_cotta', 1]","['escargots', 1]","['cheesecake', 3]","['prime_rib', 1]","['french_fries', 2]","['chicken_wings', 2]","['caprese_salad', 1]","['lobster_roll_sandwich', 1]","['pho', 2]","['grilled_salmon', 1]","['pork_chop', 1]","['risotto', 1]"
Elsternwick,"['chocolate_mousse', 21]","['hot_dog', 10]","['samosa', 1]","['ice_cream', 5]","['beignets', 3]","['clam_chowder', 3]","['sashimi', 2]","['takoyaki', 6]","['cup_cakes', 10]","['guacamole', 3]","['hamburger', 15]","['beet_salad', 11]","['scallops', 1]","['churros', 2]","['chocolate_cake', 14]","['red_velvet_cake', 2]","['chicken_curry', 2]","['breakfast_burrito', 2]","['falafel', 7]","['donuts', 7]","['cheesecake', 12]","['spring_rolls', 1]","['pad_thai', 3]","['pulled_pork_sandwich', 1]","['panna_cotta', 6]","['pork_chop', 1]","['garlic_bread', 1]","['macarons', 2]","['lobster_bisque', 2]","['frozen_yogurt', 15]","['filet_mignon', 1]","['cannoli', 4]","['ceviche', 2]","['tacos', 9]","['gyoza', 2]","['tiramisu', 5]","['baby_back_ribs', 3]","['hummus', 4]","['eggs_benedict', 5]","['apple_pie', 3]","['edamame', 1]","['miso_soup', 3]","['carrot_cake', 2]","['french_toast', 5]","['shrimp_and_grits', 5]","['foie_gras', 5]","['macaroni_and_cheese', 2]","['club_sandwich', 2]","['beef_tartare', 2]","['ravioli', 4]","['strawberry_shortcake', 1]","['baklava', 4]","['poutine', 1]","['waffles', 1]","['escargots', 1]","['risotto', 1]","['mussels', 6]","['chicken_quesadilla', 1]","['pancakes', 3]","['lasagna', 12]","['lobster_roll_sandwich', 5]","['pho', 1]","['huevos_rancheros', 2]","['ramen', 2]","['peking_duck', 4]","['greek_salad', 3]","['sushi', 2]","['cheese_plate', 2]","['fried_rice', 1]","['prime_rib', 1]","['tuna_tartare', 1]","['seaweed_salad', 1]","['grilled_cheese_sandwich', 1]","['nachos', 2]","['caprese_salad', 1]","['spaghetti_bolognese', 1]","['dumplings', 2]","['creme_brulee', 1]","['paella', 1]","['grilled_salmon', 1]","['steak', 1]","['bruschetta', 1]","['bibimbap', 1]","['gnocchi', 1]","['omelette', 1]"
St Kilda East,"['ice_cream', 19]","['sashimi', 2]","['foie_gras', 18]","['chocolate_mousse', 15]","['mussels', 13]","['chocolate_cake', 32]","['beet_salad', 5]","['hamburger', 24]","['macarons', 7]","['grilled_salmon', 8]","['cheesecake', 9]","['pizza', 8]","['hot_dog', 17]","['falafel', 13]","['lobster_bisque', 3]","['cannoli', 1]","['spaghetti_bolognese', 2]","['risotto', 2]","['donuts', 15]","['guacamole', 10]","['seaweed_salad', 3]","['caprese_salad', 2]","['eggs_benedict', 3]","['creme_brulee', 2]","['beignets', 4]","['beef_carpaccio', 3]","['apple_pie', 6]","['cheese_plate', 5]","['lobster_roll_sandwich', 4]","['miso_soup', 8]","['pad_thai', 4]","['paella', 3]","['chicken_curry', 2]","['red_velvet_cake', 1]","['french_toast', 1]","['oysters', 4]","['sushi', 4]","['greek_salad', 2]","['tacos', 10]","['takoyaki', 5]","['cup_cakes', 16]","['clam_chowder', 3]","['gyoza', 1]","['shrimp_and_grits', 7]","['frozen_yogurt', 6]","['baby_back_ribs', 6]","['panna_cotta', 3]","['prime_rib', 2]","['waffles', 2]","['dumplings', 1]","['pho', 5]","['steak', 3]","['scallops', 3]","['breakfast_burrito', 2]","['omelette', 1]","['french_onion_soup', 1]","['pancakes', 1]","['bruschetta', 2]","['ravioli', 4]","['peking_duck', 6]","['churros', 3]","['baklava', 1]","['ceviche', 1]","['hummus', 3]","['ramen', 2]","['escargots', 1]","['lasagna', 9]","['beef_tartare', 1]","['onion_rings', 2]","['croque_madame', 1]","['tiramisu', 3]","['tuna_tartare', 3]","['poutine', 1]","['samosa', 2]","['pork_chop', 5]","['pulled_pork_sandwich', 1]","['bibimbap', 3]","['nachos', 3]","['huevos_rancheros', 1]","['carrot_cake', 1]"
Fitzroy,"['cheese_plate', 50]","['mussels', 43]","['chocolate_cake', 149]","['steak', 13]","['escargots', 14]","['caprese_salad', 4]","['red_velvet_cake', 9]","['french_fries', 8]","['ice_cream', 105]","['macarons', 34]","['takoyaki', 34]","['pizza', 18]","['hamburger', 38]","['spring_rolls', 6]","['guacamole', 36]","['foie_gras', 40]","['beignets', 36]","['oysters', 12]","['tiramisu', 35]","['tacos', 22]","['donuts', 57]","['chocolate_mousse', 77]","['miso_soup', 58]","['apple_pie', 44]","['fish_and_chips', 8]","['pulled_pork_sandwich', 8]","['omelette', 9]","['peking_duck', 22]","['cup_cakes', 41]","['french_toast', 17]","['samosa', 8]","['ceviche', 10]","['grilled_cheese_sandwich', 12]","['creme_brulee', 11]","['edamame', 5]","['hummus', 15]","['sashimi', 17]","['pancakes', 17]","['poutine', 5]","['ramen', 30]","['croque_madame', 4]","['hot_dog', 66]","['spaghetti_carbonara', 5]","['risotto', 12]","['churros', 13]","['eggs_benedict', 9]","['cannoli', 26]","['waffles', 13]","['dumplings', 15]","['cheesecake', 38]","['chicken_wings', 11]","['chicken_curry', 16]","['baby_back_ribs', 4]","['chicken_quesadilla', 4]","['scallops', 18]","['baklava', 14]","['shrimp_and_grits', 14]","['paella', 19]","['french_onion_soup', 4]","['breakfast_burrito', 13]","['beet_salad', 23]","['club_sandwich', 8]","['ravioli', 11]","['nachos', 21]","['tuna_tartare', 25]","['lobster_bisque', 4]","['seaweed_salad', 10]","['pad_thai', 13]","['frozen_yogurt', 16]","['falafel', 15]","['beef_carpaccio', 5]","['bruschetta', 12]","['pork_chop', 14]","['greek_salad', 9]","['garlic_bread', 7]","['fried_rice', 7]","['grilled_salmon', 13]","['lasagna', 65]","['panna_cotta', 15]","['crab_cakes', 5]","['onion_rings', 4]","['huevos_rancheros', 8]","['fried_calamari', 2]","['clam_chowder', 6]","['carrot_cake', 4]","['beef_tartare', 16]","['prime_rib', 9]","['sushi', 8]","['caesar_salad', 2]","['bibimbap', 12]","['gnocchi', 5]","['pho', 11]","['gyoza', 3]","['deviled_eggs', 1]","['lobster_roll_sandwich', 3]","['filet_mignon', 1]","['spaghetti_bolognese', 5]","['strawberry_shortcake', 5]","['macaroni_and_cheese', 4]","['bread_pudding', 3]"
Malvern East,"['breakfast_burrito', 11]","['chicken_wings', 8]","['ice_cream', 116]","['hot_dog', 63]","['hamburger', 70]","['dumplings', 33]","['chocolate_mousse', 67]","['shrimp_and_grits', 10]","['frozen_yogurt', 46]","['risotto', 8]","['chocolate_cake', 102]","['peking_duck', 21]","['prime_rib', 10]","['pizza', 15]","['pho', 19]","['churros', 29]","['cup_cakes', 69]","['spring_rolls', 6]","['onion_rings', 8]","['apple_pie', 21]","['scallops', 11]","['donuts', 46]","['pancakes', 18]","['falafel', 9]","['macarons', 48]","['guacamole', 12]","['eggs_benedict', 12]","['beef_tartare', 5]","['oysters', 7]","['bruschetta', 11]","['cheesecake', 33]","['french_toast', 6]","['baby_back_ribs', 8]","['beet_salad', 11]","['french_onion_soup', 5]","['filet_mignon', 1]","['caesar_salad', 7]","['pork_chop', 4]","['tiramisu', 30]","['foie_gras', 26]","['tacos', 24]","['mussels', 37]","['croque_madame', 6]","['greek_salad', 6]","['samosa', 9]","['takoyaki', 19]","['lobster_bisque', 12]","['grilled_cheese_sandwich', 14]","['crab_cakes', 1]","['pulled_pork_sandwich', 7]","['pad_thai', 15]","['clam_chowder', 20]","['paella', 13]","['edamame', 5]","['fried_calamari', 3]","['sashimi', 10]","['cheese_plate', 19]","['chicken_curry', 21]","['bread_pudding', 9]","['panna_cotta', 19]","['beignets', 13]","['waffles', 14]","['baklava', 11]","['red_velvet_cake', 7]","['caprese_salad', 3]","['ramen', 21]","['grilled_salmon', 11]","['omelette', 9]","['sushi', 18]","['french_fries', 16]","['steak', 2]","['chicken_quesadilla', 1]","['club_sandwich', 7]","['gnocchi', 5]","['seaweed_salad', 9]","['fried_rice', 13]","['miso_soup', 43]","['creme_brulee', 12]","['huevos_rancheros', 2]","['cannoli', 8]","['tuna_tartare', 16]","['fish_and_chips', 3]","['ceviche', 4]","['strawberry_shortcake', 5]","['beef_carpaccio', 4]","['hummus', 4]","['gyoza', 5]","['lasagna', 66]","['bibimbap', 10]","['carrot_cake', 5]","['hot_and_sour_soup', 2]","['lobster_roll_sandwich', 13]","['ravioli', 14]","['escargots', 1]","['poutine', 2]","['nachos', 7]","['spaghetti_bolognese', 2]","['macaroni_and_cheese', 4]","['food', 3]"
Hawthorn East,"['ice_cream', 24]","['chocolate_mousse', 23]","['macarons', 22]","['hot_dog', 18]","['beet_salad', 21]","['falafel', 11]","['seaweed_salad', 7]","['chocolate_cake', 40]","['baklava', 4]","['red_velvet_cake', 3]","['cannoli', 5]","['scallops', 7]","['hummus', 6]","['caprese_salad', 6]","['waffles', 34]","['foie_gras', 17]","['grilled_cheese_sandwich', 5]","['strawberry_shortcake', 4]","['apple_pie', 12]","['sashimi', 12]","['cheese_plate', 20]","['tiramisu', 16]","['panna_cotta', 6]","['risotto', 4]","['beignets', 8]","['ramen', 6]","['pancakes', 9]","['creme_brulee', 5]","['shrimp_and_grits', 4]","['pad_thai', 6]","['frozen_yogurt', 16]","['onion_rings', 2]","['hamburger', 25]","['beef_tartare', 6]","['beef_carpaccio', 5]","['pizza', 7]","['crab_cakes', 8]","['guacamole', 4]","['churros', 9]","['filet_mignon', 3]","['miso_soup', 12]","['tacos', 6]","['peking_duck', 7]","['samosa', 5]","['nachos', 3]","['takoyaki', 7]","['club_sandwich', 6]","['chicken_curry', 5]","['steak', 4]","['breakfast_burrito', 5]","['cheesecake', 9]","['ravioli', 4]","['croque_madame', 2]","['omelette', 5]","['cup_cakes', 12]","['mussels', 13]","['eggs_benedict', 10]","['pulled_pork_sandwich', 5]","['tuna_tartare', 4]","['baby_back_ribs', 4]","['edamame', 3]","['grilled_salmon', 3]","['donuts', 8]","['paella', 5]","['lobster_bisque', 3]","['dumplings', 5]","['sushi', 5]","['chicken_wings', 3]","['bibimbap', 7]","['fried_calamari', 2]","['spring_rolls', 4]","['pork_chop', 5]","['greek_salad', 6]","['french_toast', 5]","['gnocchi', 3]","['bread_pudding', 1]","['french_fries', 1]","['huevos_rancheros', 3]","['deviled_eggs', 1]","['clam_chowder', 3]","['fish_and_chips', 3]","['escargots', 1]","['gyoza', 2]","['caesar_salad', 3]","['poutine', 2]","['bruschetta', 2]","['garlic_bread', 1]","['spaghetti_bolognese', 1]","['lasagna', 9]","['macaroni_and_cheese', 1]","['pho', 3]","['food', 2]","['oysters', 1]","['lobster_roll_sandwich', 2]","['ceviche', 1]","['fried_rice', 1]","['chicken_quesadilla', 1]"
Ormond - Glen Huntly,"['cup_cakes', 15]","['pancakes', 5]","['peking_duck', 1]","['french_fries', 2]","['ravioli', 3]","['churros', 2]","['beignets', 5]","['hot_dog', 5]","['gyoza', 3]","['hamburger', 5]","['ice_cream', 14]","['dumplings', 2]","['mussels', 3]","['falafel', 3]","['guacamole', 5]","['clam_chowder', 3]","['tiramisu', 2]","['donuts', 10]","['cheesecake', 10]","['shrimp_and_grits', 2]","['red_velvet_cake', 3]","['waffles', 3]","['chocolate_cake', 13]","['nachos', 3]","['tacos', 2]","['cannoli', 2]","['pulled_pork_sandwich', 2]","['hummus', 1]","['steak', 1]","['fried_rice', 1]","['takoyaki', 3]","['apple_pie', 1]","['beet_salad', 2]","['edamame', 3]","['lobster_bisque', 2]","['cheese_plate', 1]","['eggs_benedict', 2]","['chocolate_mousse', 4]","['seaweed_salad', 1]","['foie_gras', 5]","['garlic_bread', 1]","['chicken_wings', 1]","['macarons', 5]","['grilled_cheese_sandwich', 2]","['sashimi', 2]","['oysters', 3]","['panna_cotta', 2]","['frozen_yogurt', 2]","['spring_rolls', 2]","['bread_pudding', 1]","['spaghetti_carbonara', 1]","['sushi', 1]","['strawberry_shortcake', 1]","['ceviche', 1]","['escargots', 1]","['greek_salad', 2]","['scallops', 1]","['grilled_salmon', 4]","['carrot_cake', 1]","['bibimbap', 1]","['miso_soup', 3]","['pizza', 1]","['caprese_salad', 1]","['breakfast_burrito', 1]","['lasagna', 8]","['crab_cakes', 1]","['tuna_tartare', 2]","['spaghetti_bolognese', 1]","['risotto', 1]","['chicken_curry', 1]","['lobster_roll_sandwich', 2]","['onion_rings', 1]","['ramen', 1]"
Camberwell,"['risotto', 4]","['donuts', 25]","['guacamole', 19]","['cheese_plate', 11]","['chocolate_cake', 19.666666666666668]","['scallops', 9]","['shrimp_and_grits', 6]","['beignets', 12]","['bruschetta', 3]","['cup_cakes', 31]","['tuna_tartare', 9]","['beet_salad', 55]","['hot_dog', 28]","['beef_tartare', 12]","['falafel', 10]","['escargots', 6]","['ice_cream', 14.333333333333334]","['fried_rice', 2]","['hamburger', 10.666666666666666]","['beef_carpaccio', 56]","['waffles', 18]","['bibimbap', 14]","['foie_gras', 27]","['huevos_rancheros', 6]","['omelette', 6]","['eggs_benedict', 30]","['cheesecake', 19]","['tacos', 15]","['macarons', 5.666666666666667]","['ramen', 12]","['chocolate_mousse', 44]","['paella', 7]","['grilled_salmon', 21]","['churros', 6]","['chicken_quesadilla', 2]","['mussels', 11]","['sashimi', 14]","['grilled_cheese_sandwich', 1]","['breakfast_burrito', 2]","['samosa', 7]","['prime_rib', 3]","['pulled_pork_sandwich', 7]","['oysters', 6]","['miso_soup', 19]","['frozen_yogurt', 18]","['seaweed_salad', 8]","['tiramisu', 18]","['apple_pie', 11]","['french_toast', 17]","['takoyaki', 19]","['dumplings', 8]","['panna_cotta', 11]","['french_onion_soup', 3]","['pho', 7]","['greek_salad', 7]","['lobster_bisque', 2]","['pizza', 5]","['sushi', 8]","['clam_chowder', 2]","['crab_cakes', 6]","['pancakes', 10]","['pad_thai', 4]","['cannoli', 5]","['chicken_wings', 4]","['croque_madame', 3]","['french_fries', 3.5]","['edamame', 2]","['strawberry_shortcake', 2]","['ravioli', 6]","['spaghetti_bolognese', 2]","['baby_back_ribs', 4]","['creme_brulee', 8]","['onion_rings', 7]","['bread_pudding', 3]","['caprese_salad', 5]","['baklava', 4]","['fried_calamari', 1]","['spaghetti_carbonara', 2]","['red_velvet_cake', 7]","['steak', 1]","['filet_mignon', 1]","['club_sandwich', 4]","['chicken_curry', 3]","['peking_duck', 6]","['garlic_bread', 1]","['hot_and_sour_soup', 1]","['lobster_roll_sandwich', 6]","['carrot_cake', 2]","['lasagna', 18]","['ceviche', 3]","['hummus', 4]","['pork_chop', 1]","['nachos', 5]","['fish_and_chips', 2]","['gnocchi', 1]","['macaroni_and_cheese', 1]","['caesar_salad', 2]","['food', 6]","['deviled_eggs', 1]"
Carlton North - Princes Hill,"['cheese_plate', 7]","['chocolate_cake', 16]","['foie_gras', 6]","['garlic_bread', 1]","['mussels', 8]","['miso_soup', 4]","['omelette', 3]","['hot_dog', 5]","['chocolate_mousse', 7]","['ice_cream', 13]","['guacamole', 3]","['chicken_quesadilla', 1]","['cup_cakes', 4]","['macarons', 5]","['tacos', 1]","['seaweed_salad', 2]","['scallops', 2]","['clam_chowder', 1]","['donuts', 10]","['lobster_bisque', 2]","['sashimi', 2]","['red_velvet_cake', 2]","['falafel', 4]","['ravioli', 2]","['beet_salad', 4]","['spaghetti_bolognese', 2]","['filet_mignon', 4]","['pulled_pork_sandwich', 1]","['breakfast_burrito', 2]","['waffles', 1]","['caprese_salad', 1]","['creme_brulee', 1]","['hummus', 2]","['apple_pie', 3]","['french_toast', 3]","['hamburger', 1]","['eggs_benedict', 1]","['pork_chop', 1]","['escargots', 2]","['pizza', 2]","['huevos_rancheros', 2]","['tiramisu', 2]","['paella', 1]","['beignets', 2]","['churros', 1]","['frozen_yogurt', 4]","['sushi', 3]","['greek_salad', 2]","['dumplings', 6]","['beef_carpaccio', 2]","['panna_cotta', 3]","['cannoli', 1]","['carrot_cake', 2]","['caesar_salad', 3]","['pad_thai', 1]","['oysters', 1]","['baklava', 2]","['lasagna', 7]","['ceviche', 2]","['steak', 1]","['croque_madame', 1]","['club_sandwich', 1]","['cheesecake', 2]","['beef_tartare', 1]","['grilled_salmon', 1]","['bread_pudding', 1]","['spring_rolls', 1]","['peking_duck', 1]","['nachos', 1]","['risotto', 4]","['pancakes', 2]","['pho', 1]"
